,Lesezeichen,Arbeitsvorgang,AVO-Kurztext,AVO-Langtext,Vorgänge,Teile pro Vorgang,VD-Wert,VD-Kurztext,label,Lfd.Nr.,Beschreibung,Langcode,Kurzcode,tg,A,H,T,n (Wert),tg*n
1585,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PJ:8WK,8WK: 51004PJ,TH9+0K4: Ltgs. Generator (349.*):  Halter (846.A) an Motor Rückseite 2x heften,"Halter (846.A) an ZSB Ltgs. Generator (349) aufnehmen und an Motor Rückseite platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen Schraube aufnehmen und in Hilfswerkzeug einsetzen. Hilfswerkzeug  mit Schraube ansetzen. Schraube 2 Gewindegänge eindrehen  . Ltgs. Generator   8B3.971.349.D 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.12.21 T.Nr. vom Halter berichtigt, AVO verschoben vom VD Motorraum zum VD VM Triebsatz; DUE 11.3.2024 Einpflegen neue PZW jesser.",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,3,Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen,LO-IKA,LO-IKA,0.024,1.0,1.0,1,1.0,0.024
1586,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PJ:8WK,8WK: 51004PJ,TH9+0K4: Ltgs. Generator (349.*):  Halter (846.A) an Motor Rückseite 2x heften,"Halter (846.A) an ZSB Ltgs. Generator (349) aufnehmen und an Motor Rückseite platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen Schraube aufnehmen und in Hilfswerkzeug einsetzen. Hilfswerkzeug  mit Schraube ansetzen. Schraube 2 Gewindegänge eindrehen  . Ltgs. Generator   8B3.971.349.D 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.12.21 T.Nr. vom Halter berichtigt, AVO verschoben vom VD Motorraum zum VD VM Triebsatz; DUE 11.3.2024 Einpflegen neue PZW jesser.",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,4,Schraube aufnehmen und in Hilfswerkzeug einsetzen. Hilfswerkzeug  mit Schraube ansetzen. Schraube 2 Gewindegänge eindrehen,M-GKJ.1,M-GKJ.1,0.09,2.0,1.0,1,2.0,0.18
1587,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RT, 51004RT,4P: T43: Ltgs. Batt./Starter (228.*): 1 KF (4N0.971.502.R)  an Motor 1x Akku verscrhrauben,1 Kabelführung (4N0.971.502.R) von Ltgs. Batterie (4P0.971.228) an Motor platzieren Akkuschrauber aufn./ablegen 1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel PDM 4P0.971 Bereich 1 Blatt 380 13.4.22 Änderung 1 KH in Kabelführung ..502.R. jesser. 28.4.22 Änderung von clipsen in Schrauben. jesser. 11.3.2024 Einpflegen neue PZW. jesser,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,1 Kabelführung (4N0.971.502.R) von Ltgs. Batterie (4P0.971.228) an Motor platzieren,4LHHTAB2...5,HTAB2,0.027,1.0,1.0,1,1.0,0.027
1588,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RT, 51004RT,4P: T43: Ltgs. Batt./Starter (228.*): 1 KF (4N0.971.502.R)  an Motor 1x Akku verscrhrauben,1 Kabelführung (4N0.971.502.R) von Ltgs. Batterie (4P0.971.228) an Motor platzieren Akkuschrauber aufn./ablegen 1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel PDM 4P0.971 Bereich 1 Blatt 380 13.4.22 Änderung 1 KH in Kabelführung ..502.R. jesser. 28.4.22 Änderung von clipsen in Schrauben. jesser. 11.3.2024 Einpflegen neue PZW. jesser,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,Akkuschrauber aufn./ablegen,3000AJ2....5,AJ2,0.024,1.0,1.0,1,1.0,0.024
1589,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RT, 51004RT,4P: T43: Ltgs. Batt./Starter (228.*): 1 KF (4N0.971.502.R)  an Motor 1x Akku verscrhrauben,1 Kabelführung (4N0.971.502.R) von Ltgs. Batterie (4P0.971.228) an Motor platzieren Akkuschrauber aufn./ablegen 1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel PDM 4P0.971 Bereich 1 Blatt 380 13.4.22 Änderung 1 KH in Kabelführung ..502.R. jesser. 28.4.22 Änderung von clipsen in Schrauben. jesser. 11.3.2024 Einpflegen neue PZW. jesser,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,3,1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber,M-GKH.2,M-GKH.2,0.0766668,1.0,1.0,1,1.0,0.0766668
1590,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RU, 51004RU,4P: T43: Ltgs. Batt./Starter (228.*): 2 KH in Richtung Motormasse (KS_MM)  an Motor eindrücken,"2 KH (CL_001, CL_002) in Richtung Motormasse (KS_MM)  an Motor eindrücken . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel 13.4.22 AVO neu. jesser.",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,"2 KH (CL_001, CL_002) in Richtung Motormasse (KS_MM)  an Motor",LO-TAU,LO-TAU,0.033,1.0,1.0,1,1.0,0.033
1591,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RU, 51004RU,4P: T43: Ltgs. Batt./Starter (228.*): 2 KH in Richtung Motormasse (KS_MM)  an Motor eindrücken,"2 KH (CL_001, CL_002) in Richtung Motormasse (KS_MM)  an Motor eindrücken . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel 13.4.22 AVO neu. jesser.",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,eindrücken,LO-TAE,LO-TAE,0.024,1.0,1.0,1,1.0,0.024
1592,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RV, 51004RV,4P: T43: Ltgs. Batt./Starter (228.*): 1 KH in Richtung Motormasse (KS_MM)  an Motor eindrücken,1 KH (CL_003) in Richtung Motormasse (KS_MM)  an Motor . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel 28.4.22 AVO neu. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,1 KH (CL_003) in Richtung Motormasse (KS_MM)  an Motor,LO-SQD,LO-SQD,0.033,1.0,1.0,1,1.0,0.033
1593,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004RW, 51004RW,MOT1 T22: 4P: T43: Ltgs. Batt./Starter (228.*): Abgang 12V Sicherungsträger  (823.*)  parken,Abgang (12 Volt Sicherungsträger Verteiler Starter  8B3.941.823) am  Ltgs. Batterie (4P0.971.228.*)  aufnehmen und parken . Ltgs. Batterie (4P0.971.228) -   6-Zylinder Diesel,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,Abgang (12 Volt Sicherungsträger Verteiler Starter  8B3.941.823) am  Ltgs. Batterie (4P0.971.228.*)  aufnehmen und parken,LO-TAA1,LO-TAA1,0.0209999999999999,1.0,1.0,1,1.0,0.0209999999999999
1594,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PK:8WK,8WK: 51004PK,TH9+0K4: Ltgs. Generator (349): KF (341.G) an Motor 1x verschrauben,"Akkuschrauber aufn./ablegen 1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber . Ltgs. Generator   8B3.971.349.D 10.2.23 Korrektur Schraubfallzuordnung ist 1622, war 1616. jesser. 11.3.24 Einpflegen neue PZW. jesser",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,Akkuschrauber aufn./ablegen,3000PA1....5,PA1,0.024,1.0,1.0,1,1.0,0.024
1595,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PK:8WK,8WK: 51004PK,TH9+0K4: Ltgs. Generator (349): KF (341.G) an Motor 1x verschrauben,"Akkuschrauber aufn./ablegen 1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber . Ltgs. Generator   8B3.971.349.D 10.2.23 Korrektur Schraubfallzuordnung ist 1622, war 1616. jesser. 11.3.24 Einpflegen neue PZW. jesser",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,1x Schraube auf Klinge. 1x Akkuschrauber ansetzen. 1x Prozesszeit Akkuschrauber,M-KLB.2,M-KLB.2,0.0766668,1.0,1.0,1,1.0,0.0766668
1596,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PI:8WK,8WK: 51004PI,TH9+0K4: Ltgs. Generator (349):  Halter (846.A) an Motor Rückseite 2x verschrauben,"Akkuschrauber aufn./ablegen 2x Schraube auf Klinge Akkuschrauber an Schraubstelle Halter  48V HSB (805.A) Prozesszeit Akkuschrauber . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.12.21 T.Nr. vom Halter berichtigt, AVO verschoben vom VD Motorraum zum VD VM Triebsatz; DUE 31.5.22 Neuer Schraubfall Nummer 1622.   (An Ltgs. 349 integriert) .   PDM 8B3 . 971. Blatt 351. jesser.  10.2.23 Korrektur Schraubfallzuordnung war 1622, ist 1616. jesser. 11.3.24 Einpflegen neue PZW jesser ",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,Akkuschrauber aufn./ablegen,M-GKJ.1,M-GKJ.1,0.024,1.0,1.0,1,1.0,0.024
1597,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PI:8WK,8WK: 51004PI,TH9+0K4: Ltgs. Generator (349):  Halter (846.A) an Motor Rückseite 2x verschrauben,"Akkuschrauber aufn./ablegen 2x Schraube auf Klinge Akkuschrauber an Schraubstelle Halter  48V HSB (805.A) Prozesszeit Akkuschrauber . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.12.21 T.Nr. vom Halter berichtigt, AVO verschoben vom VD Motorraum zum VD VM Triebsatz; DUE 31.5.22 Neuer Schraubfall Nummer 1622.   (An Ltgs. 349 integriert) .   PDM 8B3 . 971. Blatt 351. jesser.  10.2.23 Korrektur Schraubfallzuordnung war 1622, ist 1616. jesser. 11.3.24 Einpflegen neue PZW jesser ",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,2x Schraube auf Klinge. Akkuschrauber an Schraubstelle Halter  48V HSB (805.A). Prozesszeit Akkuschrauber,M-MRE,M-MRE,0.0766668,2.0,1.0,1,2.0,0.1533336
1598,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PG:8WK,8WK: 51004PG,TH9+0K4: Ltgs. Generator (349): KF (341.G) an Motor 2x verschrauben,"Akkuschrauber aufn./ablegen 2x Schraube auf Klinge. 2x Akkuschrauber ansetzen. 2x Prozesszeit Akkuschrauber . Ltgs. Generator   8B3.971.349.D  7.10.21 349.C herausgelöst aus 228.H. jesser. 17.12.21 Anzahl Schraubstellen von  25.02.22 AVO gesplittet 3P-WS, Keller 11.3.24 Einpflegen neue PZW jesser",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,Akkuschrauber aufn./ablegen,L-EKEE.1,L-EKEE.1,0.024,1.0,1.0,1,1.0,0.024
1599,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PG:8WK,8WK: 51004PG,TH9+0K4: Ltgs. Generator (349): KF (341.G) an Motor 2x verschrauben,"Akkuschrauber aufn./ablegen 2x Schraube auf Klinge. 2x Akkuschrauber ansetzen. 2x Prozesszeit Akkuschrauber . Ltgs. Generator   8B3.971.349.D  7.10.21 349.C herausgelöst aus 228.H. jesser. 17.12.21 Anzahl Schraubstellen von  25.02.22 AVO gesplittet 3P-WS, Keller 11.3.24 Einpflegen neue PZW jesser",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,2x Schraube auf Klinge. 2x Akkuschrauber ansetzen. 2x Prozesszeit Akkuschrauber,M-GKA.2,M-GKA.2,0.0766668,2.0,1.0,1,2.0,0.1533336
1600,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PC:8WK,8WK: 51004PC,TH9+0K4: Ltgs. Generator (349): aufnehmen und entwirren,"Ltgs. Generator (349) von Behälter aufnehmen, und enwirren . Ltgs. Generator   8B3.971.349.D 7.10.21 349.C herausgelöst aus 228.H. jesser. ",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,"Ltgs. Generator (349) von Behälter aufnehmen,",3000HA2....5,HA2,0.027,1.0,1.0,1,1.0,0.027
1601,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PC:8WK,8WK: 51004PC,TH9+0K4: Ltgs. Generator (349): aufnehmen und entwirren,"Ltgs. Generator (349) von Behälter aufnehmen, und enwirren . Ltgs. Generator   8B3.971.349.D 7.10.21 349.C herausgelöst aus 228.H. jesser. ",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,und,M-VTO.1,M-VTO.1,0.027,1.0,1.0,1,1.0,0.027
1602,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PC:8WK,8WK: 51004PC,TH9+0K4: Ltgs. Generator (349): aufnehmen und entwirren,"Ltgs. Generator (349) von Behälter aufnehmen, und enwirren . Ltgs. Generator   8B3.971.349.D 7.10.21 349.C herausgelöst aus 228.H. jesser. ",1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,3,enwirren,M-AEZELL.2,M-AEZELL.2,0.006,2.0,1.0,1,2.0,0.012
1603,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PE:8WK,8WK: 51004PE,TH9+0K4 Ltgs.Gen.349* 1 KH an Halter Karosse eindrücken,1 Kabelhalter (CL_001) von Ltgs. Generator (349) an Halter Karosse eindrücken . Ltgs. Generator   8B3.971.349 PDM 8B3 971 Bereich 1 Blatt 307,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,1 Kabelhalter (CL_001) von Ltgs. Generator (349) an Halter Karosse eindrücken,LO-HL4,LO-HL4,0.024,1.0,1.0,1,1.0,0.024
1604,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004SX, 51004SX,T43+0K4:  Ltgs. Generator (349.*): 1 KH an Triebwerk aufschieben,1 Kabelhalter (KF_002) von Ltgs. Generator (4P0.971.349.*) an Triebwerk aufschieben.  Ltgs. Generator (4P0.971.349.*) -   6-Zylinder Diesel T43 mit OK4 ,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,1 Kabelhalter (KF_002) von Ltgs. Generator (4P0.971.349.*) an Triebwerk aufschieben,M-CHA.2,M-CHA.2,0.033,1.0,1.0,1,1.0,0.033
1605,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004NY:8WK,8WK: 51004NY,1VG+0K0: LW 1m Ltgs. Generator (224) scannen,LW 2x3m Ltgs. Generator (224) holen,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1, LW 1m Ltgs. Generator (224) scannen,M-SMA.2,M-SMA.2,0.015,1.0,1.0,1,1.0,0.015
1606,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,1,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren,M-SME.1,M-SME.1,0.027,2.0,1.0,1,2.0,0.054
1607,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,2,Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen,3000HC1....5,HC1,0.027,1.0,1.0,1,1.0,0.027
1608,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,3,2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen,M-AEZLLL.3,M-AEZLLL.3,0.018,2.0,1.0,1,2.0,0.036
1609,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,4,Hilfswerkzeug  mit Mutter an Bolzen,M-GKA.2,M-GKA.2,0.024,1.0,1.0,1,1.0,0.024
1610,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,5,je Mutter,3000BB1....5,BB1,0.003,1.0,1.0,1,1.0,0.003
1611,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,6,je 2 Gewindegänge eindrehen,3000AC2....5,AC2,0.006,4.0,1.0,1,4.0,0.024
1612,/22/4000/4201/P4PZ_000_000_______-A13_-__-____-AV/B/B08/5001KV/4PZ51004/51004PL:8WK,8WK: 51004PL,TH9+0K4: Ltgs. Generator (349): 2x Kabelschuh Masse RSG und  Masse Motorstütze mit Hwzg. heften,Kabelschuh (KS_RSG_Masse) und Kabelschuh  (KS_MM) am Ltgs.Generator (349)  aufnehmen und an Bolzen RiemenStarterGenerator (*.903.***:*) und Motorstütze  platzieren Hilfswerkzeug in Arbeitsbereich / nach heften wieder ablegen 2 Mutter nacheinander aufnehmen und in Hilfswerkzeug einsetzen Hilfswerkzeug  mit Mutter an Bolzen je Mutter je 2 Gewindegänge eindrehen Hilfswerkzeug  mit Mutter an Bolzen Mutter 2 Gewindegänge eindrehen . Ltgs. Generator   8B3.971.349.D PDM 8B3.971 Bereich 1 Blatt 351 7.10.21 349.C herausgelöst aus 228.H. jesser. 17.5.22 SF-Zuordnung: VD-Wert 51004 war 51000. Neuer Schraubfall 1652. WAR AVO 51000RC. jesser. 31.5.22 Zusammenfassung 2 Kabelschuhe an RSG heften (Entfall AVO 51004 JO)Integration in AVO 51004 PL. jesser. 11.3.2024 Einpflegen neue PZW jesser. 23.9.2024 Anpassung Text. AVO enthält 2x Masseanschluss und nicht Plus und Masse. Grund gedichtete Kabelschuhe. jesser.,1.0,1.0,4PZ51004,Ltgss. Generator an Motor montieren,3.0,7,Hilfswerkzeug  mit Mutter an Bolzen,M-SHW.1,M-SHW.1,0.018,1.0,1.0,1,1.0,0.018
